r_ijk_x   r_ijk_y   r_ijk_z
2.09114e+06 1.388e+06 5.84093e+06
1.808e+06 1.385e+06 5.9391e+06
2.03881e+06 1.03958e+06 5.93911e+06
1.50889e+06 1.50889e+06 5.9861e+06
1.6467e+06 1.14451e+06 6.04161e+06
1.73547e+06 1.73547e+06 5.87509e+06
1.14451e+06 1.6467e+06 6.04161e+06
1.42764e+06 1.72373e+06 5.95338e+06
1.37531e+06 1.37531e+06 6.05155e+06
1.72373e+06 1.42764e+06 5.95338e+06
1.20999e+06 1.20999e+06 6.12343e+06
1.55588e+06 1.05368e+06 6.08334e+06
1.05368e+06 1.55588e+06 6.08334e+06
1.02042e+06 1.02042e+06 6.20362e+06
1.00607e+06 1.30215e+06 6.14707e+06
1.30215e+06 1.00607e+06 6.14707e+06
1.32176e+06 1.32176e+06 6.07616e+06
1.32353e+06 641041 6.18103e+06
1.59038e+06 880802 6.10084e+06
1.05491e+06 847534 6.22112e+06
1.32529e+06 194786 6.22112e+06
1.1662e+06 499684 6.22831e+06
1.4819e+06 519298 6.15739e+06
1.32249e+06 904140 6.15739e+06
1.66794e+06 328485 6.12343e+06
1.69503e+06 785829 6.08334e+06
1.42995e+06 99813.3 6.20362e+06
1.87885e+06 99813.3 6.08334e+06
1.65197e+06 58847.3 6.14707e+06
1.80826e+06 463304 6.07616e+06
1.5436e+06 463304 6.14707e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
1.50889e+06 1.50889e+06 5.9861e+06
1.14451e+06 1.6467e+06 6.04161e+06
1.6467e+06 1.14451e+06 6.04161e+06
1.73547e+06 1.73547e+06 5.87509e+06
1.72373e+06 1.42764e+06 5.95338e+06
1.42764e+06 1.72373e+06 5.95338e+06
1.37531e+06 1.37531e+06 6.05155e+06
1.27086e+06 1.97931e+06 5.90636e+06
1.07218e+06 1.78965e+06 6.01738e+06
1.66314e+06 1.87841e+06 5.85086e+06
1.07725e+06 2.26988e+06 5.85085e+06
1.38799e+06 2.09113e+06 5.84091e+06
1.03958e+06 2.0388e+06 5.93908e+06
1.385e+06 1.808e+06 5.93909e+06
659401 2.02483e+06 5.9861e+06
886381 1.80348e+06 6.04161e+06
891457 2.28371e+06 5.87508e+06
200365 1.9873e+06 6.04162e+06
525580 2.15533e+06 5.95338e+06
522587 1.8722e+06 6.05156e+06
930037 2.04695e+06 5.95337e+06
328485 1.66795e+06 6.12344e+06
785829 1.69503e+06 6.08334e+06
99813.3 1.87886e+06 6.08335e+06
99813.3 1.42995e+06 6.20363e+06
58847.3 1.65197e+06 6.14708e+06
463304 1.5436e+06 6.14707e+06
463304 1.80826e+06 6.07617e+06
641041 1.32353e+06 6.18103e+06
880802 1.59038e+06 6.10084e+06
194786 1.32529e+06 6.22112e+06
847534 1.05491e+06 6.22112e+06
499684 1.1662e+06 6.22831e+06
904140 1.32249e+06 6.15739e+06
519298 1.4819e+06 6.15739e+06
1.20999e+06 1.20999e+06 6.12343e+06
1.05368e+06 1.55588e+06 6.08334e+06
1.02042e+06 1.02042e+06 6.20362e+06
1.55588e+06 1.05368e+06 6.08334e+06
1.30215e+06 1.00607e+06 6.14707e+06
1.32176e+06 1.32176e+06 6.07616e+06
1.00607e+06 1.30215e+06 6.14707e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
659401 2.02483e+06 5.9861e+06
200365 1.9873e+06 6.04162e+06
886381 1.80348e+06 6.04161e+06
891457 2.28371e+06 5.87508e+06
930037 2.04695e+06 5.95337e+06
525580 2.15533e+06 5.95338e+06
522587 1.8722e+06 6.05156e+06
330916 2.32064e+06 5.90644e+06
100552 2.07718e+06 6.01742e+06
791644 2.37359e+06 5.85087e+06
100552 2.51114e+06 5.85104e+06
466733 2.46417e+06 5.84102e+06
59282.8 2.28942e+06 5.93921e+06
466733 2.20832e+06 5.93911e+06
-330935 2.32068e+06 5.90656e+06
-100558 2.0772e+06 6.01745e+06
-100558 2.51115e+06 5.85108e+06
-791690 2.3737e+06 5.85114e+06
-466760 2.46424e+06 5.84118e+06
-466760 2.20839e+06 5.93927e+06
-59286.2 2.28942e+06 5.93923e+06
-659425 2.02488e+06 5.98624e+06
-200372 1.98731e+06 6.04167e+06
-891505 2.28382e+06 5.87535e+06
-886397 1.80351e+06 6.04171e+06
-930070 2.04703e+06 5.95357e+06
-522596 1.87222e+06 6.05162e+06
-525608 2.1554e+06 5.95354e+06
-328489 1.66795e+06 6.12347e+06
-99814.6 1.87886e+06 6.08336e+06
-785839 1.69505e+06 6.0834e+06
-99814.6 1.42995e+06 6.20363e+06
-463310 1.54361e+06 6.14711e+06
-58848.1 1.65198e+06 6.14709e+06
-463310 1.80827e+06 6.0762e+06
328485 1.66795e+06 6.12344e+06
99813.3 1.87886e+06 6.08335e+06
99813.3 1.42995e+06 6.20363e+06
785829 1.69503e+06 6.08334e+06
463304 1.5436e+06 6.14707e+06
463304 1.80826e+06 6.07617e+06
58847.3 1.65197e+06 6.14708e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-659425 2.02488e+06 5.98624e+06
-886397 1.80351e+06 6.04171e+06
-200372 1.98731e+06 6.04167e+06
-891505 2.28382e+06 5.87535e+06
-525608 2.1554e+06 5.95354e+06
-930070 2.04703e+06 5.95357e+06
-522596 1.87222e+06 6.05162e+06
-1.27095e+06 1.97943e+06 5.90671e+06
-1.07221e+06 1.7897e+06 6.01754e+06
-1.07732e+06 2.27001e+06 5.85119e+06
-1.6633e+06 1.87858e+06 5.85141e+06
-1.38811e+06 2.09129e+06 5.84137e+06
-1.3851e+06 1.80811e+06 5.93945e+06
-1.03962e+06 2.03889e+06 5.93932e+06
-1.50896e+06 1.50897e+06 5.98634e+06
-1.14454e+06 1.64674e+06 6.04174e+06
-1.73563e+06 1.73563e+06 5.87561e+06
-1.64673e+06 1.14453e+06 6.04168e+06
-1.72382e+06 1.42774e+06 5.95368e+06
-1.37533e+06 1.37533e+06 6.05163e+06
-1.42774e+06 1.72383e+06 5.95371e+06
-1.21e+06 1.21e+06 6.12346e+06
-1.05369e+06 1.5559e+06 6.0834e+06
-1.55588e+06 1.05369e+06 6.08335e+06
-1.02042e+06 1.02042e+06 6.20363e+06
-1.30215e+06 1.00607e+06 6.14708e+06
-1.00607e+06 1.30216e+06 6.14711e+06
-1.32177e+06 1.32177e+06 6.0762e+06
-641045 1.32354e+06 6.18106e+06
-880812 1.5904e+06 6.1009e+06
-847535 1.05492e+06 6.22113e+06
-194788 1.32529e+06 6.22113e+06
-499685 1.1662e+06 6.22831e+06
-519304 1.48191e+06 6.15743e+06
-904147 1.3225e+06 6.15743e+06
-328489 1.66795e+06 6.12347e+06
-785839 1.69505e+06 6.0834e+06
-99814.6 1.42995e+06 6.20363e+06
-99814.6 1.87886e+06 6.08336e+06
-58848.1 1.65198e+06 6.14709e+06
-463310 1.80827e+06 6.0762e+06
-463310 1.54361e+06 6.14711e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-1.50896e+06 1.50897e+06 5.98634e+06
-1.64673e+06 1.14453e+06 6.04168e+06
-1.14454e+06 1.64674e+06 6.04174e+06
-1.73563e+06 1.73563e+06 5.87561e+06
-1.42774e+06 1.72383e+06 5.95371e+06
-1.72382e+06 1.42774e+06 5.95368e+06
-1.37533e+06 1.37533e+06 6.05163e+06
-1.97944e+06 1.27095e+06 5.90674e+06
-1.78969e+06 1.07221e+06 6.0175e+06
-1.87859e+06 1.66331e+06 5.85142e+06
-2.27006e+06 1.07734e+06 5.85131e+06
-2.09132e+06 1.38813e+06 5.84144e+06
-2.03891e+06 1.03963e+06 5.93936e+06
-1.80811e+06 1.3851e+06 5.93942e+06
-2.02489e+06 659429 5.98626e+06
-1.8035e+06 886389 6.04166e+06
-2.28387e+06 891525 5.87547e+06
-1.98731e+06 200374 6.04166e+06
-2.15542e+06 525620 5.9536e+06
-1.87221e+06 522592 6.05158e+06
-2.04705e+06 930076 5.9536e+06
-1.66794e+06 328485 6.12343e+06
-1.69503e+06 785829 6.08334e+06
-1.87885e+06 99813.4 6.08334e+06
-1.42995e+06 99813.4 6.20362e+06
-1.65197e+06 58847.3 6.14707e+06
-1.5436e+06 463304 6.14707e+06
-1.80826e+06 463304 6.07616e+06
-1.32353e+06 641041 6.18103e+06
-1.59038e+06 880802 6.10084e+06
-1.32529e+06 194786 6.22112e+06
-1.05491e+06 847534 6.22112e+06
-1.1662e+06 499684 6.22831e+06
-1.32249e+06 904141 6.15739e+06
-1.4819e+06 519298 6.15739e+06
-1.21e+06 1.21e+06 6.12346e+06
-1.55588e+06 1.05369e+06 6.08335e+06
-1.02042e+06 1.02042e+06 6.20363e+06
-1.05369e+06 1.5559e+06 6.0834e+06
-1.00607e+06 1.30216e+06 6.14711e+06
-1.32177e+06 1.32177e+06 6.0762e+06
-1.30215e+06 1.00607e+06 6.14708e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-2.02489e+06 659429 5.98626e+06
-1.98731e+06 200374 6.04166e+06
-1.8035e+06 886389 6.04166e+06
-2.28387e+06 891525 5.87547e+06
-2.04705e+06 930076 5.9536e+06
-2.15542e+06 525620 5.9536e+06
-1.87221e+06 522592 6.05158e+06
-2.32071e+06 330944 5.90662e+06
-2.0772e+06 100561 6.01746e+06
-2.37376e+06 791712 5.85127e+06
-2.51117e+06 100561 5.85113e+06
-2.46428e+06 466772 5.84127e+06
-2.28943e+06 59287.9 5.93925e+06
-2.20842e+06 466772 5.93933e+06
-2.32066e+06 -330923 5.90649e+06
-2.07718e+06 -100554 6.01742e+06
-2.51116e+06 -100554 5.85109e+06
-2.37363e+06 -791660 5.85097e+06
-2.4642e+06 -466742 5.84109e+06
-2.20834e+06 -466742 5.93916e+06
-2.28943e+06 -59284 5.93923e+06
-2.02484e+06 -659408 5.98614e+06
-1.9873e+06 -200367 6.04162e+06
-2.28375e+06 -891474 5.87517e+06
-1.80348e+06 -886383 6.04162e+06
-2.04698e+06 -930046 5.95343e+06
-1.8722e+06 -522588 6.05156e+06
-2.15535e+06 -525590 5.95343e+06
-1.66794e+06 -328485 6.12343e+06
-1.87885e+06 -99813.3 6.08334e+06
-1.69503e+06 -785829 6.08334e+06
-1.42995e+06 -99813.3 6.20362e+06
-1.5436e+06 -463304 6.14707e+06
-1.65197e+06 -58847.3 6.14707e+06
-1.80826e+06 -463304 6.07616e+06
-1.66794e+06 328485 6.12343e+06
-1.87885e+06 99813.4 6.08334e+06
-1.42995e+06 99813.4 6.20362e+06
-1.69503e+06 785829 6.08334e+06
-1.5436e+06 463304 6.14707e+06
-1.80826e+06 463304 6.07616e+06
-1.65197e+06 58847.3 6.14707e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-2.02484e+06 -659408 5.98614e+06
-1.80348e+06 -886383 6.04162e+06
-1.9873e+06 -200367 6.04162e+06
-2.28375e+06 -891474 5.87517e+06
-2.15535e+06 -525590 5.95343e+06
-2.04698e+06 -930046 5.95343e+06
-1.8722e+06 -522588 6.05156e+06
-1.97935e+06 -1.27089e+06 5.90649e+06
-1.78966e+06 -1.07219e+06 6.01742e+06
-2.26992e+06 -1.07728e+06 5.85097e+06
-1.87848e+06 -1.66321e+06 5.85108e+06
-2.09119e+06 -1.38804e+06 5.84109e+06
-1.80804e+06 -1.38504e+06 5.93922e+06
-2.03883e+06 -1.03959e+06 5.93916e+06
-1.50892e+06 -1.50892e+06 5.98619e+06
-1.64671e+06 -1.14452e+06 6.04164e+06
-1.73553e+06 -1.73553e+06 5.8753e+06
-1.14452e+06 -1.64671e+06 6.04164e+06
-1.42768e+06 -1.72376e+06 5.9535e+06
-1.37532e+06 -1.37532e+06 6.05157e+06
-1.72376e+06 -1.42768e+06 5.9535e+06
-1.20999e+06 -1.20999e+06 6.12343e+06
-1.55588e+06 -1.05368e+06 6.08334e+06
-1.05368e+06 -1.55588e+06 6.08334e+06
-1.02042e+06 -1.02042e+06 6.20362e+06
-1.00607e+06 -1.30215e+06 6.14707e+06
-1.30215e+06 -1.00607e+06 6.14707e+06
-1.32176e+06 -1.32176e+06 6.07616e+06
-1.32353e+06 -641041 6.18103e+06
-1.59038e+06 -880802 6.10084e+06
-1.05491e+06 -847534 6.22112e+06
-1.32529e+06 -194786 6.22112e+06
-1.1662e+06 -499684 6.22831e+06
-1.4819e+06 -519298 6.15739e+06
-1.32249e+06 -904140 6.15739e+06
-1.66794e+06 -328485 6.12343e+06
-1.69503e+06 -785829 6.08334e+06
-1.42995e+06 -99813.3 6.20362e+06
-1.87885e+06 -99813.3 6.08334e+06
-1.65197e+06 -58847.3 6.14707e+06
-1.80826e+06 -463304 6.07616e+06
-1.5436e+06 -463304 6.14707e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-1.50892e+06 -1.50892e+06 5.98619e+06
-1.14452e+06 -1.64671e+06 6.04164e+06
-1.64671e+06 -1.14452e+06 6.04164e+06
-1.73553e+06 -1.73553e+06 5.8753e+06
-1.72376e+06 -1.42768e+06 5.9535e+06
-1.42768e+06 -1.72376e+06 5.9535e+06
-1.37532e+06 -1.37532e+06 6.05157e+06
-1.2709e+06 -1.97938e+06 5.90656e+06
-1.07219e+06 -1.78967e+06 6.01744e+06
-1.66321e+06 -1.87849e+06 5.8511e+06
-1.07731e+06 -2.27e+06 5.85115e+06
-1.38806e+06 -2.09124e+06 5.84119e+06
-1.03961e+06 -2.03887e+06 5.93926e+06
-1.38504e+06 -1.80805e+06 5.93924e+06
-659421 -2.02487e+06 5.98621e+06
-886386 -1.80349e+06 6.04164e+06
-891504 -2.28382e+06 5.87535e+06
-200371 -1.98731e+06 6.04165e+06
-525607 -2.15539e+06 5.95353e+06
-522590 -1.8722e+06 6.05158e+06
-930064 -2.04702e+06 5.95353e+06
-328485 -1.66794e+06 6.12344e+06
-785829 -1.69503e+06 6.08334e+06
-99813.3 -1.87885e+06 6.08335e+06
-99813.3 -1.42995e+06 6.20362e+06
-58847.3 -1.65197e+06 6.14708e+06
-463304 -1.5436e+06 6.14707e+06
-463304 -1.80826e+06 6.07616e+06
-641041 -1.32353e+06 6.18103e+06
-880802 -1.59038e+06 6.10084e+06
-194786 -1.32529e+06 6.22112e+06
-847534 -1.05491e+06 6.22112e+06
-499684 -1.1662e+06 6.22831e+06
-904140 -1.32249e+06 6.15739e+06
-519298 -1.4819e+06 6.15739e+06
-1.20999e+06 -1.20999e+06 6.12343e+06
-1.05368e+06 -1.55588e+06 6.08334e+06
-1.02042e+06 -1.02042e+06 6.20362e+06
-1.55588e+06 -1.05368e+06 6.08334e+06
-1.30215e+06 -1.00607e+06 6.14707e+06
-1.32176e+06 -1.32176e+06 6.07616e+06
-1.00607e+06 -1.30215e+06 6.14707e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-659421 -2.02487e+06 5.98621e+06
-200371 -1.98731e+06 6.04165e+06
-886386 -1.80349e+06 6.04164e+06
-891504 -2.28382e+06 5.87535e+06
-930064 -2.04702e+06 5.95353e+06
-525607 -2.15539e+06 5.95353e+06
-522590 -1.8722e+06 6.05158e+06
-330935 -2.32065e+06 5.90649e+06
-100558 -2.07719e+06 6.01743e+06
-791691 -2.37369e+06 5.85112e+06
-100558 -2.51108e+06 5.85093e+06
-466760 -2.4642e+06 5.84109e+06
-59286.3 -2.28938e+06 5.93914e+06
-466760 -2.20838e+06 5.93925e+06
330921 -2.32062e+06 5.90641e+06
100553 -2.07717e+06 6.0174e+06
100553 -2.51107e+06 5.8509e+06
791656 -2.37361e+06 5.85092e+06
466739 -2.46415e+06 5.84097e+06
466739 -2.20833e+06 5.93913e+06
59283.7 -2.28938e+06 5.93912e+06
659406 -2.02484e+06 5.98613e+06
200367 -1.9873e+06 6.04162e+06
891469 -2.28373e+06 5.87514e+06
886382 -1.80348e+06 6.04162e+06
930043 -2.04697e+06 5.95341e+06
522588 -1.8722e+06 6.05156e+06
525587 -2.15534e+06 5.95341e+06
328485 -1.66794e+06 6.12344e+06
99813.3 -1.87885e+06 6.08335e+06
785829 -1.69503e+06 6.08334e+06
99813.3 -1.42995e+06 6.20362e+06
463304 -1.5436e+06 6.14707e+06
58847.3 -1.65197e+06 6.14708e+06
463304 -1.80826e+06 6.07616e+06
-328485 -1.66794e+06 6.12344e+06
-99813.3 -1.87885e+06 6.08335e+06
-99813.3 -1.42995e+06 6.20362e+06
-785829 -1.69503e+06 6.08334e+06
-463304 -1.5436e+06 6.14707e+06
-463304 -1.80826e+06 6.07616e+06
-58847.3 -1.65197e+06 6.14708e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
659406 -2.02484e+06 5.98613e+06
886382 -1.80348e+06 6.04162e+06
200367 -1.9873e+06 6.04162e+06
891469 -2.28373e+06 5.87514e+06
525587 -2.15534e+06 5.95341e+06
930043 -2.04697e+06 5.95341e+06
522588 -1.8722e+06 6.05156e+06
1.27111e+06 -1.97957e+06 5.90717e+06
1.07225e+06 -1.78972e+06 6.01763e+06
1.07734e+06 -2.26998e+06 5.85115e+06
1.66373e+06 -1.879e+06 5.85274e+06
1.38835e+06 -2.0915e+06 5.84205e+06
1.38535e+06 -1.80835e+06 5.9402e+06
1.03963e+06 -2.03886e+06 5.93926e+06
1.5093e+06 -1.50923e+06 5.98746e+06
1.14463e+06 -1.64681e+06 6.04202e+06
1.73611e+06 -1.73609e+06 5.87714e+06
1.64717e+06 -1.14481e+06 6.04322e+06
1.7243e+06 -1.42812e+06 5.95529e+06
1.37558e+06 -1.37549e+06 6.05251e+06
1.42802e+06 -1.72409e+06 5.95459e+06
1.21028e+06 -1.21021e+06 6.12481e+06
1.05377e+06 -1.55595e+06 6.08376e+06
1.5563e+06 -1.05394e+06 6.08496e+06
1.02075e+06 -1.02073e+06 6.20571e+06
1.30255e+06 -1.00637e+06 6.14901e+06
1.00627e+06 -1.30234e+06 6.1483e+06
1.32201e+06 -1.32192e+06 6.07711e+06
641161 -1.32365e+06 6.18183e+06
880838 -1.59042e+06 6.10108e+06
847821 -1.0552e+06 6.22303e+06
194823 -1.32533e+06 6.22137e+06
499853 -1.16637e+06 6.22943e+06
519319 -1.48192e+06 6.15753e+06
904310 -1.32266e+06 6.15852e+06
328485 -1.66794e+06 6.12344e+06
785829 -1.69503e+06 6.08334e+06
99813.3 -1.42995e+06 6.20362e+06
99813.3 -1.87885e+06 6.08335e+06
58847.3 -1.65197e+06 6.14708e+06
463304 -1.80826e+06 6.07616e+06
463304 -1.5436e+06 6.14707e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
1.5093e+06 -1.50923e+06 5.98746e+06
1.64717e+06 -1.14481e+06 6.04322e+06
1.14463e+06 -1.64681e+06 6.04202e+06
1.73611e+06 -1.73609e+06 5.87714e+06
1.42802e+06 -1.72409e+06 5.95459e+06
1.7243e+06 -1.42812e+06 5.95529e+06
1.37558e+06 -1.37549e+06 6.05251e+06
1.97972e+06 -1.2712e+06 5.90772e+06
1.79011e+06 -1.07248e+06 6.01899e+06
1.87905e+06 -1.66376e+06 5.85291e+06
2.27e+06 -1.07736e+06 5.85126e+06
2.09151e+06 -1.38836e+06 5.84211e+06
2.03907e+06 -1.03975e+06 5.94003e+06
1.80858e+06 -1.38548e+06 5.94101e+06
2.02499e+06 -659494 5.98667e+06
1.80386e+06 -886604 6.04298e+06
2.28375e+06 -891485 5.87525e+06
1.98734e+06 -200394 6.04178e+06
2.15535e+06 -525596 5.95347e+06
1.87242e+06 -522718 6.05236e+06
2.04718e+06 -930168 5.95418e+06
1.6681e+06 -328578 6.12401e+06
1.69542e+06 -786052 6.08471e+06
1.8789e+06 -99841.7 6.08351e+06
1.42999e+06 -99841.7 6.2038e+06
1.652e+06 -58864 6.14718e+06
1.54383e+06 -463436 6.14788e+06
1.80849e+06 -463436 6.07697e+06
1.32381e+06 -641254 6.1824e+06
1.5908e+06 -881061 6.10246e+06
1.32538e+06 -194851 6.22154e+06
1.05525e+06 -847849 6.22321e+06
1.1664e+06 -499870 6.22954e+06
1.32289e+06 -904441 6.15933e+06
1.48215e+06 -519451 6.15834e+06
1.21028e+06 -1.21021e+06 6.12481e+06
1.5563e+06 -1.05394e+06 6.08496e+06
1.02075e+06 -1.02073e+06 6.20571e+06
1.05377e+06 -1.55595e+06 6.08376e+06
1.00627e+06 -1.30234e+06 6.1483e+06
1.32201e+06 -1.32192e+06 6.07711e+06
1.30255e+06 -1.00637e+06 6.14901e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
2.6746e+06 -659401 5.72557e+06
2.61861e+06 -200365 5.7959e+06
2.48114e+06 -891457 5.79591e+06
2.92404e+06 -886380 5.58491e+06
2.70761e+06 -930036 5.68411e+06
2.78865e+06 -522587 5.6841e+06
2.52753e+06 -525580 5.8085e+06
2.9387e+06 -328485 5.62454e+06
2.69885e+06 -99813.3 5.7652e+06
3.00429e+06 -785829 5.55421e+06
3.11294e+06 -99813.3 5.55421e+06
3.0801e+06 -463304 5.54161e+06
2.90002e+06 -58847.3 5.666e+06
2.83596e+06 -463304 5.666e+06
2.9387e+06 328486 5.62454e+06
2.69886e+06 99813.7 5.7652e+06
3.11294e+06 99813.7 5.55421e+06
3.0043e+06 785832 5.55423e+06
3.0801e+06 463306 5.54162e+06
2.83597e+06 463306 5.66601e+06
2.90002e+06 58847.5 5.666e+06
2.67461e+06 659405 5.7256e+06
2.61861e+06 200367 5.7959e+06
2.92405e+06 886385 5.58493e+06
2.48116e+06 891465 5.79596e+06
2.70762e+06 930043 5.68415e+06
2.52754e+06 525584 5.80853e+06
2.78866e+06 522589 5.68412e+06
2.3206e+06 330919 5.90637e+06
2.51104e+06 100553 5.85083e+06
2.3736e+06 791651 5.85088e+06
2.07717e+06 100553 6.01738e+06
2.20832e+06 466737 5.93911e+06
2.28936e+06 59283.3 5.93908e+06
2.46412e+06 466737 5.84091e+06
2.32059e+06 -330916 5.90635e+06
2.51104e+06 -100552 5.85083e+06
2.07717e+06 -100552 6.01738e+06
2.37358e+06 -791644 5.85084e+06
2.20831e+06 -466732 5.93908e+06
2.46411e+06 -466732 5.84089e+06
2.28936e+06 -59282.8 5.93907e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
2.67461e+06 659405 5.7256e+06
2.48116e+06 891465 5.79596e+06
2.61861e+06 200367 5.7959e+06
2.92405e+06 886385 5.58493e+06
2.78866e+06 522589 5.68412e+06
2.70762e+06 930043 5.68415e+06
2.52754e+06 525584 5.80853e+06
2.6699e+06 1.28424e+06 5.62462e+06
2.47973e+06 1.08133e+06 5.76527e+06
2.92262e+06 1.07625e+06 5.55425e+06
2.60734e+06 1.69515e+06 5.55435e+06
2.78201e+06 1.40387e+06 5.5417e+06
2.5209e+06 1.40687e+06 5.66611e+06
2.70678e+06 1.04198e+06 5.66606e+06
2.27038e+06 1.56721e+06 5.72566e+06
2.35833e+06 1.16731e+06 5.79597e+06
2.48594e+06 1.78113e+06 5.58505e+06
1.96685e+06 1.75319e+06 5.79595e+06
2.21852e+06 1.80298e+06 5.6842e+06
2.14328e+06 1.44109e+06 5.80856e+06
2.44932e+06 1.45756e+06 5.68421e+06
1.97932e+06 1.27086e+06 5.90638e+06
2.26989e+06 1.07726e+06 5.85089e+06
1.87841e+06 1.66314e+06 5.85087e+06
1.78965e+06 1.07218e+06 6.01739e+06
1.808e+06 1.385e+06 5.9391e+06
2.03881e+06 1.03958e+06 5.93911e+06
2.09114e+06 1.388e+06 5.84093e+06
2.02483e+06 659404 5.98611e+06
2.28372e+06 891465 5.87512e+06
1.80348e+06 886381 6.04161e+06
1.9873e+06 200366 6.04161e+06
1.8722e+06 522587 6.05156e+06
2.15534e+06 525584 5.95339e+06
2.04696e+06 930041 5.95339e+06
2.3206e+06 330919 5.90637e+06
2.3736e+06 791651 5.85088e+06
2.07717e+06 100553 6.01738e+06
2.51104e+06 100553 5.85083e+06
2.28936e+06 59283.3 5.93908e+06
2.46412e+06 466737 5.84091e+06
2.20832e+06 466737 5.93911e+06
